"Site","ID","Region","Latitude","Longitude","Elevation","Class","Fec1","logSize","ClassNext","logSizeNext","Surv","Year","Fec0","RegionRank","SeedCt","NotAnIndividual","NotARecruit","SiteYear"
"Wawona","64022","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64024","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64150","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","66035","C2",37.53822,-119.6514,1208,NA,NA,NA,"J",1.09861228866811,NA,"2014",NA,4,NA,"0","0","Wawona:2014"
"Wawona","63999","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64001","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64002","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64084","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64085","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60460","C2",37.53822,-119.6514,1208,"J",NA,2.30258509299405,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64009","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64012","C2",37.53822,-119.6514,1208,"J",NA,0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64133","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64134","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64177","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64019","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64020","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64021","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60436","C2",37.53822,-119.6514,1208,"A",1,3.09104245335832,"J",3.43398720448515,1,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","64151","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","66036","C2",37.53822,-119.6514,1208,NA,NA,NA,"A",3.46573590279973,NA,"2014",NA,4,NA,"0","0","Wawona:2014"
"Wawona","64112","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64113","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64114","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64116","C2",37.53822,-119.6514,1208,"J",NA,1.09861228866811,"A",4.57471097850338,1,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64010","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64131","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64132","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64135","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64136","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64137","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64138","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64181","C2",37.53822,-119.6514,1208,"J",NA,2.07944154167984,"J",2.83321334405622,1,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60434","C2",37.53822,-119.6514,1208,"A",0,3.63758615972639,"J",3.93182563272433,1,"2014",1,4,NA,"0",NA,"Wawona:2014"
"Wawona","64062","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60437","C2",37.53822,-119.6514,1208,"A",2,4.31748811353631,"A",6.76987157161875,1,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","64117","C2",37.53822,-119.6514,1208,"J",NA,0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64086","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64087","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64088","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64089","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64130","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64091","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64092","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64093","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64094","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64178","C2",37.53822,-119.6514,1208,"J",NA,0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60435","C2",37.53822,-119.6514,1208,"A",1,3.52636052461616,"A",4.69134788222914,1,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","19913","C2",37.53822,-119.6514,1208,"A",3,4.20469261939096,"A",5.64190707093811,1,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","64030","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64031","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64110","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","63994","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","63997","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","63998","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64090","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64180","C2",37.53822,-119.6514,1208,"A",2,3.98898404656427,"D",NA,0,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","64068","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64154","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","63992","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","63993","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64157","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","63995","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","63996","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","56384","C2",37.53822,-119.6514,1208,"A",68,6.41999492814714,"A",5.29831736654804,1,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","59303","C2",37.53822,-119.6514,1208,"A",182,7.18174402430192,"A",7.63424051915259,1,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","60462","C2",37.53822,-119.6514,1208,"J",NA,1.38629436111989,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60465","C2",37.53822,-119.6514,1208,"J",NA,1.94591014905531,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64095","C2",37.53822,-119.6514,1208,"J",NA,1.09861228866811,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64096","C2",37.53822,-119.6514,1208,"J",NA,1.09861228866811,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64097","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64179","C2",37.53822,-119.6514,1208,"J",NA,0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64099","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","56167","C2",37.53822,-119.6514,1208,"A",18,5.37527840768417,"A",6.03500284912247,1,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","64100","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","66032","C2",37.53822,-119.6514,1208,NA,NA,NA,"J",0,NA,"2014",NA,4,NA,"0","0","Wawona:2014"
"Wawona","64111","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64109","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","21795","C2",37.53822,-119.6514,1208,"A",43,6.34000650781653,"A",5.84354441703136,1,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","64119","C2",37.53822,-119.6514,1208,"A",15,5.65948221575962,"A",7.13696042167494,1,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","64120","C2",37.53822,-119.6514,1208,"A",2,4.95582705760126,"A",5.63478960316925,1,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","64121","C2",37.53822,-119.6514,1208,"A",1,2.77258872223978,"D",NA,0,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","64122","C2",37.53822,-119.6514,1208,"J",NA,2.56494935746154,"J",3.04452243772342,1,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64123","C2",37.53822,-119.6514,1208,"J",NA,2.30258509299405,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64124","C2",37.53822,-119.6514,1208,"J",NA,2.30258509299405,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64125","C2",37.53822,-119.6514,1208,"J",NA,2.30258509299405,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64126","C2",37.53822,-119.6514,1208,"J",NA,1.6094379124341,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64127","C2",37.53822,-119.6514,1208,"J",NA,1.6094379124341,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64128","C2",37.53822,-119.6514,1208,"J",NA,1.6094379124341,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64129","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","56344","C2",37.53822,-119.6514,1208,"A",5,4.23410650459726,"A",3.71357206670431,1,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","64155","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64158","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64159","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60657","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","59267","C2",37.53822,-119.6514,1208,"A",28,6.27476202124194,"D",NA,0,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","59277","C2",37.53822,-119.6514,1208,"A",4,3.87120101090789,"A",5.39816270151775,1,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","63941","C2",37.53822,-119.6514,1208,"J",NA,2.30258509299405,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","63942","C2",37.53822,-119.6514,1208,"J",NA,0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","63943","C2",37.53822,-119.6514,1208,"J",NA,0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","63944","C2",37.53822,-119.6514,1208,"J",NA,0.405465108108164,"J",1.09861228866811,1,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","63945","C2",37.53822,-119.6514,1208,"J",NA,1.09861228866811,"J",4.52612697864764,1,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","63946","C2",37.53822,-119.6514,1208,"A",6,4.99314997975524,"A",5.72031177660741,1,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","63947","C2",37.53822,-119.6514,1208,"J",NA,0,"J",2.07944154167984,1,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","63948","C2",37.53822,-119.6514,1208,"J",NA,1.6094379124341,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","63950","C2",37.53822,-119.6514,1208,"J",NA,3.49650756146648,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","63951","C2",37.53822,-119.6514,1208,"A",2,4.38202663467388,"J",4.24849524204936,1,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","63952","C2",37.53822,-119.6514,1208,"J",NA,1.38629436111989,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","63953","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","63954","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","63955","C2",37.53822,-119.6514,1208,"J",NA,0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","63956","C2",37.53822,-119.6514,1208,"J",NA,1.09861228866811,"J",1.94591014905531,1,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","63957","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","63958","C2",37.53822,-119.6514,1208,"J",NA,0.693147180559945,"J",1.70474809223842,1,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60469","C2",37.53822,-119.6514,1208,"J",NA,2.07944154167984,"A",4.93447393313069,1,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60472","C2",37.53822,-119.6514,1208,"J",NA,2.484906649788,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60473","C2",37.53822,-119.6514,1208,"J",NA,2.30258509299405,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60474","C2",37.53822,-119.6514,1208,"J",NA,1.79175946922805,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","16633","C2",37.53822,-119.6514,1208,"A",24,5.51745289646471,"A",5.66296048013595,1,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","19920","C2",37.53822,-119.6514,1208,"J",NA,3.98898404656427,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60489","C2",37.53822,-119.6514,1208,"A",6,5.22035582507832,"A",5.68357976733868,1,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","60490","C2",37.53822,-119.6514,1208,"J",NA,2.19722457733622,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60499","C2",37.53822,-119.6514,1208,"J",NA,1.38629436111989,"A",5.32787616878958,1,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60500","C2",37.53822,-119.6514,1208,"J",NA,1.6094379124341,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60501","C2",37.53822,-119.6514,1208,"J",NA,2.19722457733622,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60502","C2",37.53822,-119.6514,1208,"J",NA,3.13549421592915,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64032","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64033","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64156","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64047","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64048","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64049","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64050","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64051","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64052","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64053","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64059","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64060","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64061","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","63959","C2",37.53822,-119.6514,1208,"J",NA,1.94591014905531,"J",2.07944154167984,1,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","31248","C2",37.53822,-119.6514,1208,"J",NA,2.70805020110221,"A",4.02535169073515,1,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","59305","C2",37.53822,-119.6514,1208,"A",1155,8.91956017194616,"D",NA,0,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","64098","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60471","C2",37.53822,-119.6514,1208,"J",NA,3.61091791264422,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64101","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60475","C2",37.53822,-119.6514,1208,"A",1,4.15888308335967,"A",5.7268477475872,1,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","64103","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64104","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64105","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","56172","C2",37.53822,-119.6514,1208,"A",19,5.23644196282995,"D",NA,0,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","60602","C2",37.53822,-119.6514,1208,"J",NA,1.09861228866811,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60603","C2",37.53822,-119.6514,1208,"J",NA,1.09861228866811,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60604","C2",37.53822,-119.6514,1208,"J",NA,0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60606","C2",37.53822,-119.6514,1208,"J",NA,0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60607","C2",37.53822,-119.6514,1208,"J",NA,0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60608","C2",37.53822,-119.6514,1208,"J",NA,1.09861228866811,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60609","C2",37.53822,-119.6514,1208,"J",NA,1.38629436111989,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","56311","C2",37.53822,-119.6514,1208,"A",7,5.27299955856375,"J",2.99573227355399,1,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","60646","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60647","C2",37.53822,-119.6514,1208,"J",NA,1.38629436111989,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60651","C2",37.53822,-119.6514,1208,"J",NA,1.38629436111989,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","60652","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64160","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64161","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64162","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64046","C2",37.53822,-119.6514,1208,"J",NA,0,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64164","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64165","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64166","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64167","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64168","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64169","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64170","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64171","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64057","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64058","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","64175","C2",37.53822,-119.6514,1208,"J",NA,-0.693147180559945,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","56391","C2",37.53822,-119.6514,1208,"A",0,4.30406509320417,"A",4.56434819146784,1,"2014",1,4,NA,"0",NA,"Wawona:2014"
"Wawona","60470","C2",37.53822,-119.6514,1208,"J",NA,2.56494935746154,"D",NA,0,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","16507","C2",37.53822,-119.6514,1208,"J",NA,4.23410650459726,"A",4.46590811865458,1,"2014",0,4,NA,"0",NA,"Wawona:2014"
"Wawona","25109","C2",37.53822,-119.6514,1208,"A",3,3.8286413964891,"A",3.87120101090789,1,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","29279","C2",37.53822,-119.6514,1208,"A",3,5.41224111286635,"A",5.79605775076537,1,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","29280","C2",37.53822,-119.6514,1208,"A",8,5.36597601502185,"A",3.78418963391826,1,"2014",1,4,1721,"0",NA,"Wawona:2014"
"Wawona","29283","C2",37.53822,-119.6514,1208,"J",NA,4.18965474202643,"A",5.33753807970132,1,"2014",0,4,NA,"0",NA,"Wawona:2014"
